student_id,month,subject,lectures_conducted,lectures_attended,absences,attendance_percentage,prev_sem_attendance,trend,risk_label
STU0433,6,SUB2,20,19,1,98.83,72.8,improving,SAFE
STU0434,1,SUB2,20,11,9,59.84,88.2,stable,HIGH_RISK
STU0434,2,SUB3,19,12,7,64.0,88.2,stable,HIGH_RISK
STU0434,3,SUB2,21,13,8,62.78,88.2,stable,HIGH_RISK
STU0434,4,SUB2,18,11,7,65.01,88.2,stable,WARNING
STU0434,5,SUB5,24,14,10,60.06,88.2,stable,HIGH_RISK
STU0434,6,SUB1,19,11,8,61.72,88.2,stable,HIGH_RISK
STU0435,1,SUB5,18,10,8,56.04,94.0,improving,HIGH_RISK
STU0435,2,SUB4,21,12,9,58.93,94.0,improving,HIGH_RISK
STU0435,3,SUB2,19,11,8,59.89,94.0,improving,HIGH_RISK
STU0435,4,SUB4,22,13,9,61.11,94.0,improving,HIGH_RISK
STU0435,5,SUB5,19,11,8,60.86,94.0,improving,HIGH_RISK
STU0435,6,SUB2,22,14,8,64.5,94.0,improving,HIGH_RISK
STU0436,1,SUB3,24,23,1,96.63,85.9,stable,SAFE
STU0436,2,SUB5,18,17,1,94.95,85.9,stable,SAFE
STU0436,3,SUB5,18,16,2,94.28,85.9,stable,SAFE
STU0436,4,SUB3,22,21,1,98.72,85.9,stable,SAFE
STU0436,5,SUB5,22,21,1,98.04,85.9,stable,SAFE
STU0436,6,SUB2,24,22,2,94.18,85.9,stable,SAFE
STU0437,1,SUB4,24,14,10,60.57,63.8,improving,HIGH_RISK
STU0437,2,SUB1,19,11,8,62.34,63.8,improving,HIGH_RISK
STU0437,3,SUB3,20,12,8,61.59,63.8,improving,HIGH_RISK
STU0437,4,SUB3,20,12,8,63.1,63.8,improving,HIGH_RISK
STU0437,5,SUB4,24,16,8,66.97,63.8,improving,WARNING
STU0437,6,SUB1,23,14,9,63.24,63.8,improving,HIGH_RISK
STU0438,1,SUB1,22,13,9,62.34,96.2,improving,HIGH_RISK
STU0438,2,SUB4,19,11,8,63.01,96.2,improving,HIGH_RISK
STU0438,3,SUB4,20,13,7,65.96,96.2,improving,WARNING
STU0438,4,SUB3,23,14,9,64.99,96.2,improving,HIGH_RISK
STU0438,5,SUB3,18,11,7,66.02,96.2,improving,WARNING
STU0438,6,SUB4,19,12,7,66.85,96.2,improving,WARNING
STU0439,1,SUB4,22,20,2,92.72,93.5,declining,SAFE
STU0439,2,SUB2,21,19,2,92.17,93.5,declining,SAFE
STU0439,3,SUB4,22,19,3,90.86,93.5,declining,SAFE
STU0439,4,SUB2,20,18,2,90.26,93.5,declining,SAFE
STU0439,5,SUB3,19,16,3,87.4,93.5,declining,SAFE
STU0439,6,SUB3,19,15,4,81.55,93.5,declining,SAFE
STU0440,1,SUB4,18,14,4,78.14,56.4,stable,SAFE
STU0440,2,SUB3,19,15,4,79.2,56.4,stable,SAFE
STU0440,3,SUB5,20,15,5,77.77,56.4,stable,SAFE
STU0440,4,SUB5,24,18,6,77.39,56.4,stable,SAFE
STU0440,5,SUB5,22,18,4,81.89,56.4,stable,SAFE
STU0440,6,SUB4,18,14,4,81.58,56.4,stable,SAFE
STU0441,1,SUB4,21,19,2,91.25,92.8,declining,SAFE
STU0441,2,SUB4,23,20,3,90.24,92.8,declining,SAFE
STU0441,3,SUB2,19,16,3,87.26,92.8,declining,SAFE
STU0441,4,SUB2,22,19,3,88.11,92.8,declining,SAFE
STU0441,5,SUB2,22,18,4,82.89,92.8,declining,SAFE
STU0441,6,SUB4,18,14,4,80.85,92.8,declining,SAFE
STU0442,1,SUB1,22,21,1,99.22,99.0,improving,SAFE
STU0442,2,SUB4,21,20,1,99.9,99.0,improving,SAFE
STU0442,3,SUB1,23,23,0,100.0,99.0,improving,SAFE
STU0442,4,SUB1,19,19,0,100.0,99.0,improving,SAFE
STU0442,5,SUB4,18,18,0,100.0,99.0,improving,SAFE
STU0442,6,SUB3,19,19,0,100.0,99.0,improving,SAFE
STU0443,1,SUB3,23,21,2,95.05,64.8,stable,SAFE
STU0443,2,SUB5,21,20,1,95.93,64.8,stable,SAFE
STU0443,3,SUB4,18,17,1,99.44,64.8,stable,SAFE
STU0443,4,SUB4,19,18,1,97.74,64.8,stable,SAFE
STU0443,5,SUB3,24,23,1,96.06,64.8,stable,SAFE
STU0443,6,SUB1,23,22,1,98.72,64.8,stable,SAFE
STU0444,1,SUB1,22,16,6,73.09,93.0,improving,WARNING
STU0444,2,SUB3,24,17,7,73.44,93.0,improving,WARNING
STU0444,3,SUB5,22,16,6,76.19,93.0,improving,SAFE
STU0444,4,SUB1,19,14,5,77.0,93.0,improving,SAFE
STU0444,5,SUB1,20,15,5,78.7,93.0,improving,SAFE
STU0444,6,SUB3,23,18,5,79.18,93.0,improving,SAFE
STU0445,1,SUB3,18,13,5,72.67,94.4,improving,WARNING
STU0445,2,SUB5,23,16,7,73.57,94.4,improving,WARNING
STU0445,3,SUB2,22,16,6,76.14,94.4,improving,SAFE
STU0445,4,SUB2,20,14,6,74.3,94.4,improving,WARNING
STU0445,5,SUB4,23,17,6,78.01,94.4,improving,SAFE
STU0445,6,SUB5,24,19,5,81.1,94.4,improving,SAFE
STU0446,1,SUB3,19,12,7,65.49,93.6,stable,WARNING
STU0446,2,SUB5,20,12,8,63.14,93.6,stable,HIGH_RISK
STU0446,3,SUB1,20,13,7,65.1,93.6,stable,WARNING
STU0446,4,SUB4,20,12,8,61.4,93.6,stable,HIGH_RISK
STU0446,5,SUB1,22,14,8,63.94,93.6,stable,HIGH_RISK
STU0446,6,SUB5,22,14,8,63.84,93.6,stable,HIGH_RISK
STU0447,1,SUB1,23,18,5,80.0,95.0,declining,SAFE
STU0447,2,SUB1,21,16,5,80.14,95.0,declining,SAFE
STU0447,3,SUB3,19,15,4,79.84,95.0,declining,SAFE
STU0447,4,SUB1,18,13,5,73.95,95.0,declining,WARNING
STU0447,5,SUB2,18,14,4,77.97,95.0,declining,SAFE
STU0447,6,SUB2,24,17,7,74.23,95.0,declining,WARNING
STU0448,1,SUB5,23,12,11,55.47,76.0,stable,HIGH_RISK
STU0448,2,SUB3,21,12,9,58.57,76.0,stable,HIGH_RISK
STU0448,3,SUB1,23,12,11,55.5,76.0,stable,HIGH_RISK
STU0448,4,SUB1,18,9,9,54.72,76.0,stable,HIGH_RISK
STU0448,5,SUB5,19,11,8,58.21,76.0,stable,HIGH_RISK
STU0448,6,SUB5,21,11,10,56.84,76.0,stable,HIGH_RISK
STU0449,1,SUB5,23,20,3,88.75,67.1,stable,SAFE
STU0449,2,SUB4,21,19,2,90.88,67.1,stable,SAFE
STU0449,3,SUB3,19,16,3,87.66,67.1,stable,SAFE
STU0449,4,SUB2,20,17,3,86.86,67.1,stable,SAFE
STU0449,5,SUB1,20,17,3,88.74,67.1,stable,SAFE
STU0449,6,SUB4,20,17,3,86.72,67.1,stable,SAFE
STU0450,1,SUB2,20,19,1,96.01,97.8,stable,SAFE
STU0450,2,SUB2,24,23,1,97.58,97.8,stable,SAFE
STU0450,3,SUB1,18,16,2,92.71,97.8,stable,SAFE
STU0450,4,SUB2,22,21,1,97.7,97.8,stable,SAFE
STU0450,5,SUB2,20,18,2,94.38,97.8,stable,SAFE
STU0450,6,SUB1,23,21,2,92.97,97.8,stable,SAFE
STU0451,1,SUB5,19,11,8,60.19,83.3,declining,HIGH_RISK
STU0451,2,SUB4,18,10,8,59.46,83.3,declining,HIGH_RISK
STU0451,3,SUB2,24,13,11,55.67,83.3,declining,HIGH_RISK
STU0451,4,SUB2,20,10,10,53.67,83.3,declining,HIGH_RISK
STU0451,5,SUB5,23,13,10,58.83,83.3,declining,HIGH_RISK
STU0451,6,SUB3,20,9,11,49.58,83.3,declining,HIGH_RISK
STU0452,1,SUB2,22,20,2,95.06,73.7,declining,SAFE
STU0452,2,SUB4,23,21,2,93.29,73.7,declining,SAFE
STU0452,3,SUB4,18,16,2,93.67,73.7,declining,SAFE
STU0452,4,SUB5,19,16,3,89.29,73.7,declining,SAFE
STU0452,5,SUB4,18,16,2,93.32,73.7,declining,SAFE
STU0452,6,SUB4,19,16,3,88.14,73.7,declining,SAFE
STU0453,1,SUB5,22,12,10,55.9,67.9,declining,HIGH_RISK
STU0453,2,SUB3,24,13,11,55.7,67.9,declining,HIGH_RISK
STU0453,3,SUB5,18,9,9,54.99,67.9,declining,HIGH_RISK
STU0453,4,SUB1,23,11,12,50.27,67.9,declining,HIGH_RISK
STU0453,5,SUB2,21,9,12,47.55,67.9,declining,HIGH_RISK
STU0453,6,SUB5,22,10,12,49.95,67.9,declining,HIGH_RISK
STU0454,1,SUB4,19,18,1,95.1,75.6,improving,SAFE
STU0454,2,SUB1,20,19,1,96.17,75.6,improving,SAFE
STU0454,3,SUB3,20,19,1,96.84,75.6,improving,SAFE
STU0454,4,SUB5,24,24,0,100.0,75.6,improving,SAFE
STU0454,5,SUB4,23,22,1,97.22,75.6,improving,SAFE
STU0454,6,SUB4,21,21,0,100.0,75.6,improving,SAFE
STU0455,1,SUB2,21,20,1,96.27,64.4,stable,SAFE
STU0455,2,SUB1,22,21,1,98.74,64.4,stable,SAFE
STU0455,3,SUB4,20,18,2,94.59,64.4,stable,SAFE
STU0455,4,SUB3,22,21,1,99.66,64.4,stable,SAFE
STU0455,5,SUB4,22,20,2,94.12,64.4,stable,SAFE
STU0455,6,SUB3,21,19,2,94.26,64.4,stable,SAFE
STU0456,1,SUB2,19,14,5,75.28,70.7,stable,SAFE
STU0456,2,SUB3,21,15,6,72.99,70.7,stable,WARNING
STU0456,3,SUB3,18,13,5,75.19,70.7,stable,SAFE
STU0456,4,SUB4,20,15,5,76.88,70.7,stable,SAFE
STU0456,5,SUB2,21,15,6,75.23,70.7,stable,SAFE
STU0456,6,SUB2,18,12,6,72.03,70.7,stable,WARNING
STU0457,1,SUB3,23,20,3,90.71,63.1,stable,SAFE
STU0457,2,SUB2,21,18,3,90.38,63.1,stable,SAFE
STU0457,3,SUB3,24,21,3,88.04,63.1,stable,SAFE
STU0457,4,SUB5,18,16,2,90.83,63.1,stable,SAFE
STU0457,5,SUB4,22,20,2,92.35,63.1,stable,SAFE
STU0457,6,SUB3,24,21,3,91.27,63.1,stable,SAFE
STU0458,1,SUB5,20,19,1,95.17,81.4,declining,SAFE
STU0458,2,SUB3,18,16,2,93.69,81.4,declining,SAFE
STU0458,3,SUB2,18,17,1,94.66,81.4,declining,SAFE
STU0458,4,SUB2,23,21,2,92.98,81.4,declining,SAFE
STU0458,5,SUB3,18,16,2,91.71,81.4,declining,SAFE
STU0458,6,SUB3,23,20,3,90.64,81.4,declining,SAFE
STU0459,1,SUB2,22,16,6,75.87,52.4,declining,SAFE
STU0459,2,SUB1,19,14,5,74.47,52.4,declining,WARNING
STU0459,3,SUB5,19,13,6,73.58,52.4,declining,WARNING
STU0459,4,SUB3,20,14,6,73.84,52.4,declining,WARNING
STU0459,5,SUB3,23,16,7,73.24,52.4,declining,WARNING
STU0459,6,SUB3,22,16,6,73.91,52.4,declining,WARNING
STU0460,1,SUB4,24,14,10,61.81,91.2,improving,HIGH_RISK
STU0460,2,SUB1,19,11,8,63.12,91.2,improving,HIGH_RISK
STU0460,3,SUB2,22,13,9,63.37,91.2,improving,HIGH_RISK
STU0460,4,SUB5,24,16,8,67.88,91.2,improving,WARNING
STU0460,5,SUB5,24,16,8,67.99,91.2,improving,WARNING
STU0460,6,SUB5,23,16,7,71.5,91.2,improving,WARNING
STU0461,1,SUB2,18,13,5,74.82,85.1,improving,WARNING
STU0461,2,SUB3,21,16,5,76.72,85.1,improving,SAFE
STU0461,3,SUB2,20,15,5,75.85,85.1,improving,SAFE
STU0461,4,SUB5,22,17,5,79.85,85.1,improving,SAFE
STU0461,5,SUB2,20,16,4,81.17,85.1,improving,SAFE
STU0461,6,SUB1,18,14,4,82.33,85.1,improving,SAFE
STU0462,1,SUB2,19,11,8,59.48,61.1,stable,HIGH_RISK
STU0462,2,SUB4,18,10,8,58.9,61.1,stable,HIGH_RISK
STU0462,3,SUB1,24,14,10,62.27,61.1,stable,HIGH_RISK
STU0462,4,SUB4,24,14,10,58.59,61.1,stable,HIGH_RISK
STU0462,5,SUB2,18,11,7,62.67,61.1,stable,HIGH_RISK
STU0462,6,SUB5,24,14,10,58.77,61.1,stable,HIGH_RISK
STU0463,1,SUB3,18,10,8,59.23,79.7,declining,HIGH_RISK
STU0463,2,SUB1,24,13,11,57.11,79.7,declining,HIGH_RISK
STU0463,3,SUB2,22,12,10,55.09,79.7,declining,HIGH_RISK
STU0463,4,SUB2,19,10,9,54.59,79.7,declining,HIGH_RISK
STU0463,5,SUB1,18,9,9,52.58,79.7,declining,HIGH_RISK
STU0463,6,SUB3,23,12,11,55.8,79.7,declining,HIGH_RISK
STU0464,1,SUB5,24,16,8,68.36,97.4,declining,WARNING
STU0464,2,SUB1,22,15,7,68.42,97.4,declining,WARNING
STU0464,3,SUB1,22,15,7,68.2,97.4,declining,WARNING
STU0464,4,SUB2,23,14,9,64.97,97.4,declining,HIGH_RISK
STU0464,5,SUB5,19,11,8,60.41,97.4,declining,HIGH_RISK
STU0464,6,SUB1,23,15,8,67.11,97.4,declining,WARNING
STU0465,1,SUB5,23,21,2,91.45,96.2,stable,SAFE
STU0465,2,SUB1,23,20,3,89.72,96.2,stable,SAFE
STU0465,3,SUB4,20,17,3,89.69,96.2,stable,SAFE
STU0465,4,SUB2,22,20,2,91.15,96.2,stable,SAFE
STU0465,5,SUB3,24,21,3,91.05,96.2,stable,SAFE
STU0465,6,SUB5,18,16,2,89.35,96.2,stable,SAFE
STU0466,1,SUB1,18,15,3,83.97,56.8,declining,SAFE
STU0466,2,SUB4,18,14,4,83.32,56.8,declining,SAFE
STU0466,3,SUB3,22,18,4,82.53,56.8,declining,SAFE
STU0466,4,SUB4,24,19,5,79.18,56.8,declining,SAFE
STU0466,5,SUB3,21,17,4,81.11,56.8,declining,SAFE
STU0466,6,SUB2,21,15,6,73.44,56.8,declining,WARNING
STU0467,1,SUB4,18,16,2,94.33,92.8,declining,SAFE
STU0467,2,SUB4,21,19,2,92.36,92.8,declining,SAFE
STU0467,3,SUB1,23,21,2,91.53,92.8,declining,SAFE
STU0467,4,SUB4,21,19,2,92.67,92.8,declining,SAFE
STU0467,5,SUB2,18,15,3,87.67,92.8,declining,SAFE
STU0467,6,SUB3,19,17,2,91.8,92.8,declining,SAFE
STU0468,1,SUB4,23,13,10,58.52,60.0,declining,HIGH_RISK
STU0468,2,SUB5,23,13,10,58.44,60.0,declining,HIGH_RISK
STU0468,3,SUB4,24,13,11,56.11,60.0,declining,HIGH_RISK
STU0468,4,SUB5,23,12,11,56.14,60.0,declining,HIGH_RISK
STU0468,5,SUB5,21,10,11,50.65,60.0,declining,HIGH_RISK
STU0468,6,SUB4,24,13,11,54.77,60.0,declining,HIGH_RISK
STU0469,1,SUB1,19,14,5,75.2,55.4,declining,SAFE
STU0469,2,SUB1,18,13,5,74.74,55.4,declining,WARNING
STU0469,3,SUB2,18,13,5,72.3,55.4,declining,WARNING
STU0469,4,SUB3,23,16,7,71.75,55.4,declining,WARNING
STU0469,5,SUB5,22,15,7,72.4,55.4,declining,WARNING
STU0469,6,SUB5,18,12,6,72.17,55.4,declining,WARNING
STU0470,1,SUB5,21,13,8,62.19,88.4,declining,HIGH_RISK
STU0470,2,SUB5,20,12,8,61.9,88.4,declining,HIGH_RISK
STU0470,3,SUB1,24,14,10,59.72,88.4,declining,HIGH_RISK
STU0470,4,SUB4,18,10,8,55.74,88.4,declining,HIGH_RISK
STU0470,5,SUB4,24,13,11,57.81,88.4,declining,HIGH_RISK
STU0470,6,SUB1,18,10,8,56.7,88.4,declining,HIGH_RISK
STU0471,1,SUB2,23,20,3,90.81,58.8,stable,SAFE
STU0471,2,SUB3,19,17,2,91.94,58.8,stable,SAFE
STU0471,3,SUB1,21,19,2,93.29,58.8,stable,SAFE
STU0471,4,SUB5,21,19,2,92.41,58.8,stable,SAFE
STU0471,5,SUB4,22,20,2,93.11,58.8,stable,SAFE
STU0471,6,SUB2,24,22,2,91.85,58.8,stable,SAFE
STU0472,1,SUB5,21,13,8,64.94,75.3,declining,HIGH_RISK
STU0472,2,SUB3,24,15,9,63.3,75.3,declining,HIGH_RISK
STU0472,3,SUB5,18,11,7,63.38,75.3,declining,HIGH_RISK
STU0472,4,SUB3,24,15,9,64.06,75.3,declining,HIGH_RISK
STU0472,5,SUB5,23,14,9,61.21,75.3,declining,HIGH_RISK
STU0472,6,SUB3,23,14,9,63.08,75.3,declining,HIGH_RISK
STU0473,1,SUB1,20,13,7,68.81,69.0,declining,WARNING
STU0473,2,SUB2,19,12,7,66.86,69.0,declining,WARNING
STU0473,3,SUB1,22,14,8,65.42,69.0,declining,WARNING
STU0473,4,SUB3,18,11,7,62.38,69.0,declining,HIGH_RISK
STU0473,5,SUB1,19,12,7,66.48,69.0,declining,WARNING
STU0473,6,SUB4,18,11,7,62.0,69.0,declining,HIGH_RISK
STU0474,1,SUB1,20,15,5,77.57,82.9,declining,SAFE
STU0474,2,SUB1,22,16,6,76.34,82.9,declining,SAFE
STU0474,3,SUB5,21,15,6,73.49,82.9,declining,WARNING
STU0474,4,SUB1,22,16,6,75.08,82.9,declining,SAFE
STU0474,5,SUB2,18,12,6,70.86,82.9,declining,WARNING
STU0474,6,SUB3,22,16,6,73.4,82.9,declining,WARNING
STU0475,1,SUB1,21,14,7,69.47,58.3,declining,WARNING
STU0475,2,SUB2,22,14,8,67.1,58.3,declining,WARNING
STU0475,3,SUB3,18,12,6,67.83,58.3,declining,WARNING
STU0475,4,SUB2,21,13,8,62.65,58.3,declining,HIGH_RISK
STU0475,5,SUB5,18,11,7,63.44,58.3,declining,HIGH_RISK
STU0475,6,SUB3,20,13,7,66.77,58.3,declining,WARNING
STU0476,1,SUB1,24,17,7,73.69,53.4,stable,WARNING
STU0476,2,SUB5,20,15,5,76.35,53.4,stable,SAFE
STU0476,3,SUB5,21,16,5,77.26,53.4,stable,SAFE
STU0476,4,SUB4,21,15,6,74.32,53.4,stable,WARNING
STU0476,5,SUB4,22,16,6,73.94,53.4,stable,WARNING
STU0476,6,SUB2,22,16,6,76.47,53.4,stable,SAFE
STU0477,1,SUB4,22,19,3,87.42,94.0,stable,SAFE
STU0477,2,SUB4,24,20,4,83.52,94.0,stable,SAFE
STU0477,3,SUB5,23,19,4,83.85,94.0,stable,SAFE
STU0477,4,SUB4,24,20,4,87.1,94.0,stable,SAFE
STU0477,5,SUB1,23,20,3,87.85,94.0,stable,SAFE
STU0477,6,SUB4,20,17,3,85.38,94.0,stable,SAFE
STU0478,1,SUB4,24,21,3,88.74,57.4,improving,SAFE
STU0478,2,SUB1,24,21,3,89.33,57.4,improving,SAFE
STU0478,3,SUB4,24,21,3,91.45,57.4,improving,SAFE
STU0478,4,SUB2,20,18,2,90.7,57.4,improving,SAFE
STU0478,5,SUB2,22,20,2,91.52,57.4,improving,SAFE
STU0478,6,SUB2,18,16,2,93.75,57.4,improving,SAFE
STU0479,1,SUB5,21,18,3,90.24,59.6,improving,SAFE
STU0479,2,SUB1,21,19,2,93.25,59.6,improving,SAFE
STU0479,3,SUB2,20,18,2,91.68,59.6,improving,SAFE
STU0479,4,SUB3,24,21,3,91.45,59.6,improving,SAFE
STU0479,5,SUB1,19,18,1,96.71,59.6,improving,SAFE
STU0479,6,SUB1,21,21,0,100.0,59.6,improving,SAFE
STU0480,1,SUB4,18,12,6,69.44,52.8,improving,WARNING
STU0480,2,SUB1,23,16,7,72.19,52.8,improving,WARNING
STU0480,3,SUB2,24,17,7,71.78,52.8,improving,WARNING
STU0480,4,SUB5,22,15,7,71.91,52.8,improving,WARNING
STU0480,5,SUB5,22,17,5,77.99,52.8,improving,SAFE
STU0480,6,SUB3,22,17,5,80.04,52.8,improving,SAFE
STU0481,1,SUB3,24,15,9,65.92,74.8,improving,WARNING
STU0481,2,SUB4,22,14,8,67.23,74.8,improving,WARNING
STU0481,3,SUB2,23,16,7,70.36,74.8,improving,WARNING
STU0481,4,SUB2,19,13,6,72.85,74.8,improving,WARNING
STU0481,5,SUB3,19,13,6,68.54,74.8,improving,WARNING
STU0481,6,SUB5,20,14,6,72.19,74.8,improving,WARNING
STU0482,1,SUB5,20,14,6,73.8,52.8,stable,WARNING
STU0482,2,SUB2,23,16,7,70.66,52.8,stable,WARNING
STU0482,3,SUB2,24,17,7,73.89,52.8,stable,WARNING
STU0482,4,SUB3,23,16,7,70.29,52.8,stable,WARNING
STU0482,5,SUB5,18,13,5,73.04,52.8,stable,WARNING
STU0482,6,SUB1,23,15,8,68.32,52.8,stable,WARNING
STU0483,1,SUB3,20,13,7,65.62,84.5,stable,WARNING
STU0483,2,SUB1,23,15,8,67.73,84.5,stable,WARNING
STU0483,3,SUB4,19,12,7,65.52,84.5,stable,WARNING
STU0483,4,SUB3,21,13,8,64.64,84.5,stable,HIGH_RISK
STU0483,5,SUB2,24,15,9,64.11,84.5,stable,HIGH_RISK
STU0483,6,SUB2,24,15,9,64.09,84.5,stable,HIGH_RISK
STU0484,1,SUB4,23,16,7,70.51,95.8,stable,WARNING
STU0484,2,SUB1,20,14,6,70.37,95.8,stable,WARNING
STU0484,3,SUB4,21,14,7,70.58,95.8,stable,WARNING
STU0484,4,SUB3,24,16,8,70.06,95.8,stable,WARNING
STU0484,5,SUB1,24,16,8,69.94,95.8,stable,WARNING
STU0484,6,SUB3,23,16,7,70.59,95.8,stable,WARNING
STU0485,1,SUB3,22,15,7,71.5,75.3,declining,WARNING
STU0485,2,SUB1,18,12,6,70.74,75.3,declining,WARNING
STU0485,3,SUB4,19,13,6,68.71,75.3,declining,WARNING
STU0485,4,SUB1,19,12,7,66.35,75.3,declining,WARNING
STU0485,5,SUB3,23,15,8,67.59,75.3,declining,WARNING
STU0485,6,SUB1,18,12,6,67.27,75.3,declining,WARNING
STU0486,1,SUB2,23,20,3,87.29,57.9,stable,SAFE
STU0486,2,SUB4,23,20,3,87.77,57.9,stable,SAFE
STU0486,3,SUB4,20,17,3,87.44,57.9,stable,SAFE
STU0486,4,SUB2,23,19,4,85.55,57.9,stable,SAFE
STU0486,5,SUB5,23,19,4,84.25,57.9,stable,SAFE
STU0486,6,SUB3,24,21,3,87.64,57.9,stable,SAFE
STU0487,1,SUB5,21,14,7,69.72,59.9,declining,WARNING
STU0487,2,SUB5,18,12,6,69.13,59.9,declining,WARNING
STU0487,3,SUB2,23,15,8,66.39,59.9,declining,WARNING
STU0487,4,SUB2,21,13,8,63.37,59.9,declining,HIGH_RISK
STU0487,5,SUB2,24,15,9,66.34,59.9,declining,WARNING
STU0487,6,SUB4,22,14,8,67.36,59.9,declining,WARNING
STU0488,1,SUB1,22,13,9,59.88,80.0,improving,HIGH_RISK
STU0488,2,SUB4,22,13,9,59.87,80.0,improving,HIGH_RISK
STU0488,3,SUB4,21,13,8,63.81,80.0,improving,HIGH_RISK
STU0488,4,SUB2,23,14,9,61.54,80.0,improving,HIGH_RISK
STU0488,5,SUB3,24,15,9,62.76,80.0,improving,HIGH_RISK
STU0488,6,SUB4,21,13,8,64.42,80.0,improving,HIGH_RISK
STU0489,1,SUB2,20,16,4,82.8,56.5,improving,SAFE
STU0489,2,SUB2,21,17,4,83.06,56.5,improving,SAFE
STU0489,3,SUB2,20,16,4,82.43,56.5,improving,SAFE
STU0489,4,SUB3,19,16,3,86.51,56.5,improving,SAFE
STU0489,5,SUB4,23,20,3,87.68,56.5,improving,SAFE
STU0489,6,SUB2,21,17,4,84.58,56.5,improving,SAFE
STU0490,1,SUB4,21,14,7,70.37,93.6,stable,WARNING
STU0490,2,SUB1,20,14,6,73.51,93.6,stable,WARNING
STU0490,3,SUB1,18,12,6,69.67,93.6,stable,WARNING
STU0490,4,SUB4,19,13,6,71.09,93.6,stable,WARNING
STU0490,5,SUB5,22,16,6,74.54,93.6,stable,WARNING
STU0490,6,SUB1,24,17,7,73.35,93.6,stable,WARNING
STU0491,1,SUB3,21,16,5,80.46,50.3,stable,SAFE
STU0491,2,SUB1,22,17,5,79.44,50.3,stable,SAFE
STU0491,3,SUB2,20,16,4,82.13,50.3,stable,SAFE
STU0491,4,SUB4,20,16,4,81.67,50.3,stable,SAFE
STU0491,5,SUB5,20,15,5,79.44,50.3,stable,SAFE
STU0491,6,SUB1,20,16,4,81.24,50.3,stable,SAFE
STU0492,1,SUB3,20,15,5,78.43,65.7,improving,SAFE
STU0492,2,SUB3,20,16,4,80.24,65.7,improving,SAFE
STU0492,3,SUB3,24,19,5,80.72,65.7,improving,SAFE
STU0492,4,SUB2,21,17,4,81.57,65.7,improving,SAFE
STU0492,5,SUB2,21,17,4,81.33,65.7,improving,SAFE
STU0492,6,SUB4,23,19,4,84.47,65.7,improving,SAFE
STU0493,1,SUB3,21,12,9,58.12,52.7,improving,HIGH_RISK
STU0493,2,SUB4,21,12,9,58.84,52.7,improving,HIGH_RISK
STU0493,3,SUB1,21,12,9,59.37,52.7,improving,HIGH_RISK
STU0493,4,SUB5,23,14,9,62.0,52.7,improving,HIGH_RISK
STU0493,5,SUB1,21,13,8,63.49,52.7,improving,HIGH_RISK
STU0493,6,SUB2,24,16,8,67.96,52.7,improving,WARNING
STU0494,1,SUB2,24,15,9,64.69,56.2,improving,HIGH_RISK
STU0494,2,SUB3,24,16,8,67.01,56.2,improving,WARNING
STU0494,3,SUB5,23,15,8,67.8,56.2,improving,WARNING
STU0494,4,SUB5,18,12,6,67.03,56.2,improving,WARNING
STU0494,5,SUB4,19,13,6,72.01,56.2,improving,WARNING
STU0494,6,SUB4,19,14,5,75.04,56.2,improving,SAFE
STU0495,1,SUB1,23,12,11,54.59,83.8,declining,HIGH_RISK
STU0495,2,SUB1,22,11,11,53.93,83.8,declining,HIGH_RISK
STU0495,3,SUB1,19,9,10,50.85,83.8,declining,HIGH_RISK
STU0495,4,SUB4,24,12,12,53.63,83.8,declining,HIGH_RISK
STU0495,5,SUB5,20,10,10,50.21,83.8,declining,HIGH_RISK
STU0495,6,SUB1,20,9,11,47.19,83.8,declining,HIGH_RISK
STU0496,1,SUB5,23,15,8,67.37,82.8,declining,WARNING
STU0496,2,SUB1,24,16,8,67.58,82.8,declining,WARNING
STU0496,3,SUB3,20,12,8,63.86,82.8,declining,HIGH_RISK
STU0496,4,SUB1,23,14,9,62.18,82.8,declining,HIGH_RISK
STU0496,5,SUB4,22,13,9,62.37,82.8,declining,HIGH_RISK
STU0496,6,SUB2,20,13,7,65.14,82.8,declining,WARNING
STU0497,1,SUB4,19,10,9,57.06,62.0,declining,HIGH_RISK
STU0497,2,SUB2,20,11,9,55.5,62.0,declining,HIGH_RISK
STU0497,3,SUB4,21,11,10,56.79,62.0,declining,HIGH_RISK
STU0497,4,SUB5,20,10,10,52.42,62.0,declining,HIGH_RISK
STU0497,5,SUB1,23,12,11,55.35,62.0,declining,HIGH_RISK
STU0497,6,SUB2,22,10,12,48.35,62.0,declining,HIGH_RISK
STU0498,1,SUB1,21,15,6,74.14,74.5,declining,WARNING
STU0498,2,SUB3,24,17,7,72.22,74.5,declining,WARNING
STU0498,3,SUB4,21,14,7,71.22,74.5,declining,WARNING
STU0498,4,SUB3,22,16,6,72.93,74.5,declining,WARNING
STU0498,5,SUB2,23,15,8,65.69,74.5,declining,WARNING
STU0498,6,SUB2,23,15,8,66.66,74.5,declining,WARNING
STU0499,1,SUB4,20,16,4,82.22,96.5,stable,SAFE
STU0499,2,SUB4,24,19,5,81.7,96.5,stable,SAFE
STU0499,3,SUB3,19,15,4,80.87,96.5,stable,SAFE
STU0499,4,SUB4,22,18,4,84.12,96.5,stable,SAFE
STU0499,5,SUB5,18,14,4,80.84,96.5,stable,SAFE
STU0499,6,SUB5,18,14,4,79.53,96.5,stable,SAFE
